,time,price,route_id,age_SimpleImputer(strategy='mode'),gender_Hombre,gender_Mujer,gender_Prefiero no decirlo,type_Historica,type_Literaria,type_Patrimonio,type_Turistica,diff_Alta,diff_Baja,comp_Amigos,comp_Familia,comp_Pareja,comp_Solo,trans_Bicicleta,trans_Pie
20763,5.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
20764,3.5,2,Ruta València amb bicicleta,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
20765,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
20766,3.5,2,Jardins del Reial - Glorieta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
20767,3.5,1,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
20768,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
20769,5.5,2,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
20770,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
20771,3.5,3,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
20772,7.5,1,Arbres monumentals i singulars,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
20773,1.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
20774,5.5,3,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
20775,7.5,2,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
20776,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20777,3.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
20778,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
20779,3.5,3,Ruta pel Centre Històric,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
20780,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
20781,7.5,3,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
20782,1.5,2,Ruta València amb bicicleta,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
20783,5.5,1,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
20784,3.5,2,Ruta Cultural Anell Ciclista,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
20785,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
20786,5.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
20787,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
20788,7.5,1,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20789,1.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
20790,5.5,1,Sant Agustí – Pont de Fusta,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
20791,3.5,1,Ruta València amb bicicleta,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
20792,5.5,2,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
20793,1.5,2,Ruta València amb bicicleta,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
20794,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
20795,5.5,1,Contes Blasco Ibañez – Ruta 2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
20796,5.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
20797,3.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
20798,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
20799,5.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
20800,5.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
20801,1.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
20802,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
20803,5.5,2,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
20804,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
20805,1.5,1,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20806,7.5,3,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
20807,3.5,1,Ruta València amb bicicleta,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
20808,3.5,1,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
20809,7.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20810,5.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20811,3.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
20812,5.5,1,Ruta Cultural Anell Ciclista,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
20813,1.5,2,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
20814,1.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
20815,5.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
20816,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
20817,7.5,3,Trinitat - L'Almodí,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
20818,7.5,1,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
20819,7.5,3,Ruta Cultural Anell Ciclista,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
20820,3.5,1,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
20821,3.5,1,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
20822,5.5,1,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
20823,1.5,1,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20824,7.5,2,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
20825,1.5,3,Jardins del Reial - Glorieta,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
20826,3.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
20827,3.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
20828,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
20829,1.5,2,Arbres monumentals i singulars,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
20830,1.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
20831,3.5,2,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20832,5.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20833,1.5,2,Serrans - Palau de la Generalitat,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
20834,3.5,1,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
20835,5.5,1,Serrans - Palau de la Generalitat,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
20836,7.5,3,Ruta de la Seda,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
20837,3.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
20838,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
20839,3.5,3,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
20840,5.5,1,No hay ruta,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
20841,5.5,2,Arbres: Els indians,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
20842,5.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
20843,7.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
20844,1.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
20845,1.5,3,Ruta València amb bicicleta,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0
20846,3.5,2,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
20847,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
20848,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
20849,7.5,3,Ruta València amb bicicleta,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20850,5.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20851,3.5,1,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
20852,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
20853,3.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
20854,7.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
20855,7.5,2,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
20856,7.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
20857,3.5,2,Ruta València amb bicicleta,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
20858,3.5,3,Sant Agustí – Pont de Fusta,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
20859,1.5,1,Trinitat - L'Almodí,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
20860,7.5,1,Ruta Cultural Anell Ciclista,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
20861,3.5,1,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
20862,7.5,1,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
20863,7.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
20864,5.5,2,Serrans - Palau de la Generalitat,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
20865,5.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
20866,1.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
20867,1.5,1,Arbres: Els indians,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
20868,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
20869,7.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
20870,5.5,3,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
20871,7.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
20872,3.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20873,7.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20874,1.5,1,Ruta València amb bicicleta,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
20875,7.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
20876,5.5,2,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
20877,5.5,1,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
20878,3.5,3,Ruta Cultural Anell Ciclista,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
20879,1.5,1,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
20880,7.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
20881,7.5,2,No hay ruta,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
20882,7.5,3,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
20883,7.5,3,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
20884,7.5,2,Glorieta-Santa Catalina,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
20885,1.5,2,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
20886,7.5,2,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
20887,5.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
20888,3.5,1,Glorieta-Santa Catalina,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
20889,5.5,2,Arbres monumentals i singulars,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
20890,1.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
20891,7.5,3,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
20892,3.5,2,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
20893,1.5,2,Contes Blasco Ibañez – Ruta 2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
20894,7.5,3,Ruta Cultural Anell Ciclista,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
20895,7.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
20896,5.5,3,Ruta recinte enmurallat d'època islàmica,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
20897,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
20898,5.5,2,Ruta València amb bicicleta,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20899,3.5,2,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
20900,5.5,2,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
20901,5.5,2,Trinitat - L'Almodí,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
20902,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
20903,7.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
20904,1.5,2,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
20905,3.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
20906,3.5,3,Ruta Cultural Anell Ciclista,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
20907,1.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
20908,5.5,2,Arbres monumentals i singulars,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
20909,3.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
20910,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
20911,5.5,3,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
20912,7.5,1,Ruta recinte enmurallat d'època islàmica,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
20913,3.5,1,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
20914,1.5,1,Jardins del Reial - Glorieta,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
20915,7.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
20916,5.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
20917,1.5,3,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
20918,7.5,2,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
20919,5.5,2,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
20920,3.5,3,Torres de Quart - Temple,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
20921,1.5,3,Arbres monumentals i singulars,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
20922,3.5,3,Ruta Valencia en la Memòria,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
20923,7.5,3,Entre Naranjos,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20924,3.5,2,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
20925,7.5,3,Ruta pel Centre Històric,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
20926,5.5,1,Trinitat - L'Almodí,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
20927,5.5,3,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
20928,5.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
20929,5.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
20930,7.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
20931,3.5,1,No hay ruta,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
20932,7.5,2,Sant Agustí – Pont de Fusta,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
20933,7.5,1,Trinitat - L'Almodí,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
20934,3.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
20935,3.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
20936,3.5,2,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
20937,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
20938,1.5,3,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
20939,3.5,1,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
20940,7.5,2,Glorieta-Santa Catalina,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
20941,1.5,3,Sant Agustí - Portal Nou,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
20942,5.5,3,Glorieta-Santa Catalina,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
20943,3.5,2,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
20944,3.5,3,Arbres monumentals i singulars,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
20945,7.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
20946,1.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
20947,1.5,3,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
20948,3.5,3,Ruta Valencia en la Memòria,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
20949,1.5,2,Ruta Valencia en la Memòria,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
20950,5.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
20951,1.5,1,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
20952,1.5,3,Trinitat - L'Almodí,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
20953,7.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
20954,1.5,2,No hay ruta,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
20955,7.5,3,Arbres monumentals i singulars,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
20956,5.5,2,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
20957,1.5,1,Ruta pel Centre Històric,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
20958,3.5,1,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
20959,5.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
20960,3.5,3,Arbres: La volta al món,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
20961,3.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
20962,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
20963,5.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
20964,1.5,3,Sant Agustí - Portal Nou,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
20965,1.5,1,Glorieta-Santa Catalina,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1
20966,7.5,1,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
20967,3.5,1,Torres de Quart - Temple,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
20968,1.5,3,Glorieta-Santa Catalina,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20969,5.5,2,Ruta València amb bicicleta,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
20970,5.5,2,Contes Blasco Ibañez – Ruta 1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
20971,7.5,2,Arbres: La volta al món,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
20972,3.5,1,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
20973,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
20974,7.5,3,Serrans - Palau de la Generalitat,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
20975,7.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
20976,1.5,2,Glorieta-Santa Catalina,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
20977,5.5,2,Ruta Carrer Russafa - la Llotja,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
20978,3.5,1,Arbres monumentals i singulars,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
20979,7.5,1,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
20980,5.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
20981,1.5,3,Trinitat - L'Almodí,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
20982,1.5,1,Ruta València amb bicicleta,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
20983,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
20984,5.5,1,Trinitat - L'Almodí,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
20985,3.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
20986,5.5,2,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
20987,1.5,1,Entre Naranjos,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
20988,7.5,2,Ruta Carrer Russafa - la Llotja,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
20989,1.5,2,Contes Blasco Ibañez – Ruta 1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
20990,7.5,1,Jardins del Reial - Glorieta,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
20991,5.5,2,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
20992,7.5,1,Trinitat - L'Almodí,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
20993,3.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0
20994,5.5,3,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
20995,3.5,1,Sant Agustí – Pont de Fusta,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
20996,7.5,2,Glorieta-Santa Catalina,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
20997,5.5,1,Arbres monumentals i singulars,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
20998,3.5,3,Glorieta-Santa Catalina,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
20999,5.5,2,Arbres monumentals i singulars,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
21000,3.5,2,Arbres monumentals i singulars,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
21001,7.5,2,Arbres: La volta al món,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
21002,1.5,2,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
21003,7.5,1,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
21004,7.5,3,Glorieta-Santa Catalina,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
21005,5.5,2,Ruta València amb bicicleta,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
21006,3.5,3,Glorieta-Santa Catalina,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
21007,5.5,3,Ruta Carrer Russafa - la Llotja,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
21008,5.5,3,Contes Blasco Ibañez – Ruta 1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
21009,1.5,2,Sant Agustí - Portal Nou,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
21010,1.5,3,Ruta dels Pecats a l'entorn del Mercat Central,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
