,age,gender,time,type_route,price,difficulty,accompaniment,transport,route_id
28524,18-35,Prefiero no decirlo,3.5,Historica,+50 Euros,Alta,Amigos,Pie,Ruta recinte enmurallat d'època islàmica
28525,35-45,Prefiero no decirlo,3.5,Turistica,1-50 Euros,Baja,Pareja,Pie,Arbres: La volta al món
28526,35-45,Mujer,7.5,Historica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28527,18-35,Hombre,1.5,Literaria,Gratis,Alta,Solo,Bicicleta,Ruta València amb bicicleta
28528,35-45,Hombre,7.5,Patrimonio,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28529,+45,Hombre,5.5,Historica,+50 Euros,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28530,35-45,Mujer,5.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Contes Blasco Ibañez – Ruta 1
28531,+45,Prefiero no decirlo,5.5,Patrimonio,+50 Euros,Baja,Amigos,Pie,Ruta Carrer Russafa - la Llotja
28532,35-45,Mujer,5.5,Historica,Gratis,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28533,0-18,Mujer,3.5,Patrimonio,Gratis,Baja,Amigos,Bicicleta,Torres de Quart - Temple
28534,35-45,Hombre,1.5,Literaria,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28535,0-18,Prefiero no decirlo,7.5,Turistica,1-50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
28536,18-35,Mujer,5.5,Patrimonio,+50 Euros,Alta,Familia,Pie,Jardins del Reial - Glorieta
28537,+45,Prefiero no decirlo,5.5,Historica,Gratis,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28538,18-35,Hombre,7.5,Literaria,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28539,18-35,Hombre,1.5,Patrimonio,Gratis,Alta,Pareja,Pie,Sant Agustí – Pont de Fusta
28540,35-45,Prefiero no decirlo,5.5,Historica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28541,18-35,Prefiero no decirlo,5.5,Patrimonio,Gratis,Baja,Familia,Pie,Serrans - Palau de la Generalitat
28542,0-18,Prefiero no decirlo,3.5,Patrimonio,Gratis,Alta,Solo,Pie,Trinitat - L'Almodí
28543,18-35,Prefiero no decirlo,5.5,Patrimonio,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28544,35-45,Prefiero no decirlo,7.5,Historica,Gratis,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28545,35-45,Mujer,7.5,Historica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28546,+45,Prefiero no decirlo,5.5,Patrimonio,1-50 Euros,Alta,Solo,Pie,Trinitat - L'Almodí
28547,18-35,Mujer,3.5,Turistica,+50 Euros,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
28548,35-45,Hombre,1.5,Historica,Gratis,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28549,18-35,Prefiero no decirlo,5.5,Patrimonio,Gratis,Baja,Familia,Pie,Serrans - Palau de la Generalitat
28550,+45,Mujer,5.5,Turistica,+50 Euros,Baja,Pareja,Pie,Arbres: La volta al món
28551,35-45,Mujer,3.5,Turistica,Gratis,Alta,Pareja,Pie,Glorieta-Santa Catalina
28552,0-18,Mujer,3.5,Patrimonio,1-50 Euros,Baja,Amigos,Bicicleta,Torres de Quart - Temple
28553,+45,Hombre,7.5,Historica,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28554,0-18,Mujer,7.5,Historica,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28555,18-35,Mujer,1.5,Patrimonio,+50 Euros,Baja,Familia,Bicicleta,Arbres monumentals i singulars
28556,0-18,Mujer,1.5,Patrimonio,+50 Euros,Alta,Solo,Pie,Trinitat - L'Almodí
28557,35-45,Mujer,5.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28558,+45,Prefiero no decirlo,1.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28559,+45,Prefiero no decirlo,7.5,Historica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28560,0-18,Hombre,3.5,Historica,Gratis,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
28561,18-35,Hombre,5.5,Literaria,Gratis,Alta,Solo,Pie,No hay ruta
28562,+45,Mujer,1.5,Turistica,Gratis,Alta,Amigos,Pie,Glorieta-Santa Catalina
28563,+45,Mujer,1.5,Patrimonio,1-50 Euros,Alta,Solo,Pie,Glorieta-Santa Catalina
28564,+45,Hombre,5.5,Turistica,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28565,35-45,Hombre,5.5,Literaria,1-50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
28566,+45,Prefiero no decirlo,3.5,Patrimonio,Gratis,Baja,Amigos,Pie,Torres de Quart - Temple
28567,0-18,Prefiero no decirlo,5.5,Turistica,1-50 Euros,Alta,Pareja,Pie,Trinitat - L'Almodí
28568,18-35,Mujer,5.5,Turistica,Gratis,Baja,Familia,Pie,Arbres: Un passeig per l’Albereda
28569,35-45,Mujer,3.5,Patrimonio,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28570,+45,Hombre,7.5,Historica,1-50 Euros,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28571,35-45,Hombre,3.5,Historica,Gratis,Alta,Solo,Pie,Trinitat - L'Almodí
28572,35-45,Prefiero no decirlo,1.5,Patrimonio,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28573,35-45,Hombre,7.5,Literaria,+50 Euros,Baja,Pareja,Pie,Entre Naranjos
28574,0-18,Mujer,7.5,Literaria,1-50 Euros,Baja,Solo,Bicicleta,Contes Blasco Ibañez – Ruta 1
28575,35-45,Mujer,5.5,Turistica,+50 Euros,Baja,Amigos,Pie,Arbres: La volta al món
28576,18-35,Prefiero no decirlo,3.5,Turistica,1-50 Euros,Baja,Amigos,Pie,Arbres: Un viatge pel Mediterrani
28577,18-35,Hombre,1.5,Patrimonio,1-50 Euros,Alta,Pareja,Pie,Jardins del Reial - Glorieta
28578,0-18,Hombre,1.5,Literaria,Gratis,Alta,Familia,Pie,Glorieta-Santa Catalina
28579,0-18,Mujer,3.5,Historica,Gratis,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28580,18-35,Hombre,5.5,Turistica,Gratis,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
28581,+45,Hombre,7.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28582,0-18,Hombre,1.5,Turistica,+50 Euros,Alta,Solo,Pie,Glorieta-Santa Catalina
28583,+45,Mujer,1.5,Patrimonio,Gratis,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
28584,0-18,Hombre,1.5,Literaria,1-50 Euros,Alta,Pareja,Pie,Glorieta-Santa Catalina
28585,35-45,Hombre,3.5,Historica,+50 Euros,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28586,+45,Hombre,5.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28587,35-45,Mujer,3.5,Historica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28588,35-45,Hombre,1.5,Turistica,+50 Euros,Baja,Amigos,Pie,Arbres: La volta al món
28589,+45,Mujer,1.5,Literaria,Gratis,Baja,Amigos,Bicicleta,Contes Blasco Ibañez – Ruta 1
28590,18-35,Prefiero no decirlo,7.5,Literaria,+50 Euros,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
28591,18-35,Hombre,5.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
28592,35-45,Hombre,5.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28593,35-45,Mujer,1.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28594,18-35,Hombre,1.5,Turistica,Gratis,Alta,Pareja,Pie,Ruta pel Centre Històric
28595,18-35,Mujer,5.5,Literaria,Gratis,Alta,Familia,Pie,No hay ruta
28596,18-35,Hombre,1.5,Turistica,+50 Euros,Alta,Familia,Pie,Ruta pel Centre Històric
28597,18-35,Prefiero no decirlo,1.5,Historica,Gratis,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28598,18-35,Prefiero no decirlo,1.5,Patrimonio,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28599,18-35,Prefiero no decirlo,1.5,Patrimonio,1-50 Euros,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
28600,35-45,Prefiero no decirlo,7.5,Literaria,1-50 Euros,Baja,Amigos,Pie,Entre Naranjos
28601,+45,Prefiero no decirlo,3.5,Turistica,+50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
28602,0-18,Prefiero no decirlo,7.5,Turistica,Gratis,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
28603,18-35,Hombre,7.5,Turistica,+50 Euros,Baja,Pareja,Pie,Arbres: Els indians
28604,35-45,Mujer,1.5,Patrimonio,Gratis,Baja,Solo,Bicicleta,Sant Agustí - Portal Nou
28605,18-35,Hombre,7.5,Literaria,Gratis,Baja,Familia,Pie,La barraca
28606,35-45,Prefiero no decirlo,7.5,Patrimonio,1-50 Euros,Baja,Solo,Pie,Ruta Carrer Russafa - la Llotja
28607,+45,Hombre,7.5,Patrimonio,Gratis,Baja,Solo,Pie,Ruta Carrer Russafa - la Llotja
28608,35-45,Prefiero no decirlo,7.5,Historica,Gratis,Baja,Amigos,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28609,+45,Mujer,5.5,Historica,Gratis,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28610,18-35,Prefiero no decirlo,7.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
28611,35-45,Mujer,3.5,Historica,Gratis,Baja,Amigos,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28612,+45,Hombre,1.5,Literaria,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28613,18-35,Hombre,7.5,Turistica,+50 Euros,Baja,Amigos,Pie,Arbres: Un passeig per l’Albereda
28614,0-18,Mujer,3.5,Patrimonio,+50 Euros,Baja,Amigos,Bicicleta,Torres de Quart - Temple
28615,0-18,Mujer,3.5,Patrimonio,+50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
28616,+45,Mujer,3.5,Turistica,+50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
28617,35-45,Mujer,7.5,Literaria,1-50 Euros,Baja,Pareja,Bicicleta,Entre Naranjos
28618,35-45,Mujer,5.5,Turistica,+50 Euros,Baja,Amigos,Pie,Arbres: La volta al món
28619,0-18,Mujer,1.5,Literaria,Gratis,Baja,Familia,Bicicleta,Contes Blasco Ibañez – Ruta 1
28620,35-45,Mujer,1.5,Patrimonio,+50 Euros,Alta,Solo,Pie,Glorieta-Santa Catalina
28621,18-35,Mujer,1.5,Turistica,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28622,35-45,Mujer,1.5,Turistica,+50 Euros,Alta,Familia,Pie,Trinitat - L'Almodí
28623,18-35,Hombre,5.5,Literaria,1-50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28624,18-35,Mujer,5.5,Patrimonio,Gratis,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
28625,18-35,Mujer,7.5,Historica,+50 Euros,Alta,Amigos,Pie,Ruta recinte enmurallat d'època islàmica
28626,18-35,Hombre,3.5,Literaria,1-50 Euros,Baja,Amigos,Pie,Contes Blasco Ibañez – Ruta 2
28627,18-35,Hombre,1.5,Historica,Gratis,Alta,Pareja,Pie,Ruta recinte enmurallat d'època islàmica
28628,0-18,Mujer,3.5,Historica,+50 Euros,Baja,Pareja,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28629,18-35,Mujer,5.5,Turistica,+50 Euros,Baja,Amigos,Pie,Arbres: Un passeig per l’Albereda
28630,18-35,Mujer,7.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Arbres monumentals i singulars
28631,+45,Mujer,7.5,Patrimonio,+50 Euros,Baja,Amigos,Bicicleta,Ruta Carrer Russafa - la Llotja
28632,35-45,Mujer,7.5,Historica,Gratis,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
28633,0-18,Prefiero no decirlo,3.5,Turistica,Gratis,Baja,Familia,Pie,Arbres: La volta al món
28634,35-45,Hombre,5.5,Literaria,+50 Euros,Baja,Amigos,Pie,Contes Blasco Ibañez – Ruta 1
28635,0-18,Mujer,7.5,Patrimonio,Gratis,Alta,Pareja,Pie,Glorieta-Santa Catalina
28636,18-35,Prefiero no decirlo,1.5,Literaria,Gratis,Baja,Amigos,Pie,Contes Blasco Ibañez – Ruta 2
28637,35-45,Mujer,1.5,Historica,1-50 Euros,Alta,Amigos,Pie,Trinitat - L'Almodí
28638,18-35,Prefiero no decirlo,3.5,Historica,Gratis,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
28639,0-18,Prefiero no decirlo,1.5,Turistica,Gratis,Alta,Solo,Pie,Glorieta-Santa Catalina
28640,18-35,Hombre,5.5,Literaria,1-50 Euros,Alta,Familia,Pie,No hay ruta
28641,+45,Prefiero no decirlo,5.5,Turistica,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28642,18-35,Prefiero no decirlo,1.5,Turistica,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28643,0-18,Mujer,3.5,Patrimonio,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
28644,35-45,Mujer,3.5,Turistica,1-50 Euros,Baja,Familia,Pie,Arbres: La volta al món
28645,+45,Prefiero no decirlo,5.5,Turistica,1-50 Euros,Baja,Amigos,Pie,Arbres: La volta al món
28646,35-45,Prefiero no decirlo,5.5,Literaria,+50 Euros,Baja,Solo,Pie,Contes Blasco Ibañez – Ruta 1
28647,18-35,Prefiero no decirlo,7.5,Literaria,Gratis,Alta,Familia,Pie,No hay ruta
28648,0-18,Mujer,1.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28649,18-35,Hombre,5.5,Turistica,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28650,0-18,Mujer,1.5,Turistica,1-50 Euros,Alta,Familia,Pie,Trinitat - L'Almodí
28651,0-18,Mujer,3.5,Historica,1-50 Euros,Baja,Pareja,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28652,+45,Mujer,5.5,Literaria,Gratis,Baja,Solo,Bicicleta,Contes Blasco Ibañez – Ruta 1
28653,35-45,Mujer,3.5,Historica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28654,+45,Mujer,7.5,Historica,1-50 Euros,Alta,Solo,Pie,Trinitat - L'Almodí
28655,+45,Hombre,3.5,Patrimonio,Gratis,Baja,Solo,Bicicleta,Torres de Quart - Temple
28656,35-45,Mujer,3.5,Literaria,Gratis,Alta,Familia,Pie,Glorieta-Santa Catalina
28657,18-35,Prefiero no decirlo,3.5,Historica,1-50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
28658,18-35,Hombre,5.5,Patrimonio,Gratis,Baja,Amigos,Pie,Serrans - Palau de la Generalitat
28659,35-45,Mujer,1.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28660,35-45,Mujer,5.5,Historica,+50 Euros,Alta,Familia,Pie,Glorieta-Santa Catalina
28661,0-18,Hombre,3.5,Literaria,Gratis,Baja,Amigos,Pie,Entre Naranjos
28662,35-45,Mujer,7.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Entre Naranjos
28663,35-45,Prefiero no decirlo,5.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Entre Naranjos
28664,18-35,Hombre,5.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28665,+45,Mujer,1.5,Literaria,+50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
28666,+45,Mujer,3.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28667,+45,Prefiero no decirlo,1.5,Historica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28668,18-35,Hombre,1.5,Historica,Gratis,Alta,Amigos,Pie,Ruta recinte enmurallat d'època islàmica
28669,35-45,Prefiero no decirlo,5.5,Literaria,1-50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28670,18-35,Mujer,5.5,Patrimonio,Gratis,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
28671,0-18,Prefiero no decirlo,3.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28672,18-35,Prefiero no decirlo,7.5,Turistica,1-50 Euros,Baja,Familia,Pie,Arbres: Els indians
28673,18-35,Prefiero no decirlo,3.5,Historica,1-50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28674,18-35,Hombre,1.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28675,18-35,Prefiero no decirlo,5.5,Historica,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28676,18-35,Mujer,5.5,Turistica,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
28677,+45,Prefiero no decirlo,7.5,Literaria,1-50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
28678,+45,Hombre,5.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28679,35-45,Mujer,1.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28680,35-45,Hombre,3.5,Historica,+50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
28681,0-18,Mujer,1.5,Turistica,Gratis,Baja,Familia,Pie,Arbres: La volta al món
28682,35-45,Mujer,3.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Contes Blasco Ibañez – Ruta 1
28683,18-35,Prefiero no decirlo,5.5,Patrimonio,1-50 Euros,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
28684,+45,Prefiero no decirlo,7.5,Patrimonio,+50 Euros,Alta,Familia,Pie,Trinitat - L'Almodí
28685,+45,Hombre,1.5,Turistica,1-50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28686,+45,Hombre,5.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres: La volta al món
28687,35-45,Prefiero no decirlo,5.5,Literaria,Gratis,Baja,Pareja,Pie,Entre Naranjos
28688,18-35,Prefiero no decirlo,1.5,Patrimonio,+50 Euros,Alta,Amigos,Pie,Jardins del Reial - Glorieta
28689,18-35,Mujer,7.5,Historica,1-50 Euros,Alta,Pareja,Pie,Ruta de la Seda
28690,18-35,Prefiero no decirlo,3.5,Turistica,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28691,0-18,Hombre,5.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Contes Blasco Ibañez – Ruta 1
28692,0-18,Mujer,3.5,Historica,Gratis,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28693,0-18,Prefiero no decirlo,3.5,Literaria,Gratis,Baja,Familia,Pie,Contes Blasco Ibañez – Ruta 1
28694,35-45,Prefiero no decirlo,5.5,Historica,1-50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28695,+45,Hombre,7.5,Historica,1-50 Euros,Alta,Solo,Pie,Trinitat - L'Almodí
28696,18-35,Hombre,7.5,Turistica,Gratis,Baja,Solo,Bicicleta,Arbres monumentals i singulars
28697,0-18,Prefiero no decirlo,5.5,Historica,Gratis,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
28698,35-45,Prefiero no decirlo,1.5,Patrimonio,1-50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
28699,+45,Prefiero no decirlo,3.5,Literaria,Gratis,Alta,Amigos,Pie,Trinitat - L'Almodí
28700,35-45,Mujer,3.5,Turistica,1-50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
28701,0-18,Mujer,3.5,Literaria,Gratis,Alta,Familia,Pie,Trinitat - L'Almodí
28702,+45,Prefiero no decirlo,7.5,Literaria,Gratis,Baja,Amigos,Pie,Contes Blasco Ibañez – Ruta 1
28703,+45,Prefiero no decirlo,3.5,Historica,Gratis,Alta,Pareja,Pie,Trinitat - L'Almodí
28704,18-35,Mujer,5.5,Literaria,Gratis,Baja,Solo,Pie,La barraca
28705,18-35,Hombre,1.5,Turistica,Gratis,Alta,Amigos,Pie,Ruta pel Centre Històric
28706,18-35,Hombre,5.5,Literaria,Gratis,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
28707,35-45,Hombre,5.5,Turistica,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28708,18-35,Mujer,3.5,Historica,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
28709,18-35,Hombre,1.5,Historica,+50 Euros,Baja,Amigos,Pie,Ruta Valencia en la Memòria
28710,0-18,Prefiero no decirlo,5.5,Literaria,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
28711,35-45,Hombre,7.5,Turistica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28712,+45,Prefiero no decirlo,5.5,Literaria,+50 Euros,Alta,Amigos,Pie,Trinitat - L'Almodí
28713,+45,Mujer,3.5,Historica,+50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28714,0-18,Prefiero no decirlo,3.5,Literaria,1-50 Euros,Alta,Familia,Pie,Glorieta-Santa Catalina
28715,18-35,Prefiero no decirlo,7.5,Turistica,Gratis,Alta,Solo,Pie,Ruta pel Centre Històric
28716,35-45,Mujer,3.5,Patrimonio,+50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28717,18-35,Hombre,7.5,Patrimonio,1-50 Euros,Baja,Amigos,Pie,Serrans - Palau de la Generalitat
28718,35-45,Hombre,1.5,Turistica,Gratis,Baja,Familia,Pie,Arbres: La volta al món
28719,0-18,Prefiero no decirlo,1.5,Literaria,1-50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
28720,35-45,Hombre,5.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Ruta Carrer Russafa - la Llotja
28721,+45,Prefiero no decirlo,5.5,Literaria,Gratis,Baja,Amigos,Bicicleta,Contes Blasco Ibañez – Ruta 1
28722,0-18,Prefiero no decirlo,7.5,Patrimonio,1-50 Euros,Alta,Familia,Pie,Glorieta-Santa Catalina
28723,0-18,Prefiero no decirlo,3.5,Literaria,Gratis,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
28724,0-18,Prefiero no decirlo,3.5,Literaria,Gratis,Baja,Familia,Bicicleta,Contes Blasco Ibañez – Ruta 1
28725,+45,Mujer,5.5,Patrimonio,1-50 Euros,Alta,Familia,Pie,Glorieta-Santa Catalina
28726,35-45,Mujer,1.5,Turistica,+50 Euros,Alta,Solo,Pie,Glorieta-Santa Catalina
28727,0-18,Mujer,7.5,Turistica,1-50 Euros,Alta,Amigos,Pie,Glorieta-Santa Catalina
28728,18-35,Prefiero no decirlo,3.5,Literaria,1-50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
28729,+45,Prefiero no decirlo,5.5,Turistica,Gratis,Baja,Solo,Pie,Arbres: La volta al món
28730,18-35,Prefiero no decirlo,7.5,Turistica,+50 Euros,Alta,Solo,Pie,Ruta pel Centre Històric
28731,35-45,Prefiero no decirlo,1.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres: La volta al món
28732,+45,Mujer,5.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Contes Blasco Ibañez – Ruta 1
28733,35-45,Hombre,5.5,Literaria,1-50 Euros,Baja,Solo,Pie,Entre Naranjos
28734,+45,Mujer,1.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres: La volta al món
28735,+45,Prefiero no decirlo,1.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28736,35-45,Mujer,3.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28737,18-35,Hombre,5.5,Literaria,Gratis,Alta,Familia,Pie,No hay ruta
28738,+45,Mujer,5.5,Historica,Gratis,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28739,18-35,Mujer,1.5,Historica,+50 Euros,Baja,Solo,Bicicleta,Arbres monumentals i singulars
28740,35-45,Mujer,7.5,Historica,1-50 Euros,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28741,18-35,Mujer,1.5,Historica,+50 Euros,Alta,Solo,Pie,Ruta recinte enmurallat d'època islàmica
28742,+45,Hombre,3.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
28743,+45,Hombre,7.5,Patrimonio,1-50 Euros,Baja,Amigos,Pie,Ruta Carrer Russafa - la Llotja
28744,18-35,Mujer,5.5,Historica,Gratis,Alta,Pareja,Pie,Ruta de la Seda
28745,18-35,Hombre,7.5,Historica,Gratis,Alta,Familia,Pie,Ruta de la Seda
28746,+45,Hombre,5.5,Historica,+50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
28747,18-35,Mujer,7.5,Patrimonio,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
28748,18-35,Prefiero no decirlo,5.5,Historica,1-50 Euros,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
28749,18-35,Prefiero no decirlo,5.5,Patrimonio,+50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
28750,35-45,Prefiero no decirlo,3.5,Patrimonio,Gratis,Baja,Solo,Pie,Torres de Quart - Temple
28751,35-45,Hombre,5.5,Patrimonio,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28752,0-18,Prefiero no decirlo,3.5,Turistica,+50 Euros,Baja,Familia,Pie,Arbres: La volta al món
28753,+45,Hombre,5.5,Historica,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
28754,18-35,Prefiero no decirlo,5.5,Turistica,Gratis,Alta,Amigos,Pie,Ruta pel Centre Històric
28755,35-45,Hombre,1.5,Turistica,Gratis,Alta,Familia,Pie,Trinitat - L'Almodí
28756,18-35,Hombre,5.5,Historica,+50 Euros,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
28757,0-18,Prefiero no decirlo,3.5,Turistica,Gratis,Baja,Familia,Pie,Arbres: La volta al món
28758,0-18,Hombre,1.5,Historica,1-50 Euros,Baja,Solo,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28759,+45,Prefiero no decirlo,7.5,Turistica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
28760,+45,Hombre,3.5,Literaria,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
28761,18-35,Hombre,1.5,Patrimonio,Gratis,Alta,Solo,Pie,Sant Agustí – Pont de Fusta
28762,+45,Mujer,3.5,Historica,1-50 Euros,Baja,Familia,Pie,Ruta dels Pecats a l'entorn del Mercat Central
28763,35-45,Prefiero no decirlo,5.5,Turistica,+50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
