,age,gender,time,type_route,price,difficulty,accompaniment,transport,route_id
25947,35-45,Otro,1.5,Literaria,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
25948,0-18,Hombre,3.5,Patrimonio,+50 Euros,Baja,Solo,A Pie,Torres de Quart - Temple
25949,+45,Otro,7.5,Literaria,Gratis,Alta,Amigos,A Pie,Trinitat - L'Almodí
25950,18-35,Otro,3.5,Historica,1-50 Euros,Baja,Amigos,A Pie,Ruta Valencia en la Memòria
25951,0-18,Hombre,7.5,Patrimonio,Gratis,Alta,Amigos,A Pie,Trinitat - L'Almodí
25952,0-18,Hombre,5.5,Turistica,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
25953,35-45,Hombre,7.5,Literaria,+50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
25954,18-35,Hombre,3.5,Patrimonio,1-50 Euros,Baja,Amigos,Bicicleta,Ruta Cultural Anell Ciclista
25955,+45,Hombre,7.5,Turistica,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
25956,18-35,Hombre,3.5,Literaria,Gratis,Baja,Amigos,A Pie,Contes Blasco Ibañez – Ruta 2
25957,35-45,Hombre,3.5,Patrimonio,1-50 Euros,Baja,Amigos,Bicicleta,Torres de Quart - Temple
25958,0-18,Hombre,5.5,Literaria,Gratis,Baja,Amigos,A Pie,Entre Naranjos
25959,18-35,Hombre,5.5,Patrimonio,1-50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
25960,18-35,Hombre,5.5,Patrimonio,Gratis,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
25961,18-35,Mujer,1.5,Literaria,1-50 Euros,Alta,Amigos,A Pie,No hay ruta
25962,18-35,Hombre,7.5,Turistica,+50 Euros,Alta,Familia,A Pie,Ruta pel Centre Històric
25963,+45,Hombre,1.5,Historica,Gratis,Baja,Amigos,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
25964,0-18,Hombre,1.5,Literaria,1-50 Euros,Baja,Amigos,Bicicleta,Entre Naranjos
25965,18-35,Otro,5.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
25966,+45,Otro,3.5,Literaria,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
25967,18-35,Mujer,7.5,Historica,1-50 Euros,Alta,Pareja,A Pie,Ruta de la Seda
25968,35-45,Hombre,3.5,Turistica,+50 Euros,Alta,Solo,A Pie,Glorieta-Santa Catalina
25969,18-35,Hombre,1.5,Historica,1-50 Euros,Baja,Pareja,A Pie,Ruta Valencia en la Memòria
25970,35-45,Mujer,1.5,Historica,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
25971,18-35,Hombre,1.5,Turistica,1-50 Euros,Alta,Pareja,A Pie,Ruta pel Centre Històric
25972,18-35,Mujer,3.5,Literaria,+50 Euros,Baja,Solo,A Pie,Contes Blasco Ibañez – Ruta 2
25973,35-45,Hombre,1.5,Turistica,+50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
25974,35-45,Mujer,1.5,Turistica,+50 Euros,Baja,Solo,Bicicleta,Arbres: La volta al món
25975,+45,Otro,7.5,Patrimonio,Gratis,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
25976,+45,Otro,7.5,Literaria,Gratis,Baja,Familia,A Pie,Contes Blasco Ibañez – Ruta 1
25977,18-35,Mujer,1.5,Patrimonio,Gratis,Alta,Pareja,A Pie,Jardins del Reial - Glorieta
25978,35-45,Otro,7.5,Patrimonio,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
25979,35-45,Otro,1.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
25980,+45,Hombre,3.5,Patrimonio,+50 Euros,Baja,Pareja,A Pie,Torres de Quart - Temple
25981,+45,Mujer,1.5,Literaria,1-50 Euros,Baja,Amigos,Bicicleta,Contes Blasco Ibañez – Ruta 1
25982,18-35,Otro,5.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
25983,18-35,Otro,5.5,Literaria,+50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
25984,35-45,Hombre,5.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
25985,0-18,Mujer,5.5,Turistica,+50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
25986,35-45,Mujer,7.5,Patrimonio,1-50 Euros,Baja,Familia,A Pie,Ruta Carrer Russafa - la Llotja
25987,18-35,Mujer,5.5,Literaria,+50 Euros,Alta,Familia,A Pie,No hay ruta
25988,35-45,Hombre,7.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
25989,18-35,Otro,3.5,Historica,1-50 Euros,Baja,Familia,A Pie,Ruta Valencia en la Memòria
25990,35-45,Mujer,7.5,Turistica,1-50 Euros,Baja,Pareja,Bicicleta,Arbres: La volta al món
25991,35-45,Mujer,3.5,Patrimonio,+50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
25992,0-18,Mujer,7.5,Historica,Gratis,Baja,Solo,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
25993,18-35,Mujer,1.5,Patrimonio,1-50 Euros,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
25994,+45,Otro,3.5,Historica,1-50 Euros,Baja,Amigos,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
25995,+45,Mujer,3.5,Patrimonio,1-50 Euros,Baja,Amigos,A Pie,Torres de Quart - Temple
25996,+45,Mujer,5.5,Patrimonio,1-50 Euros,Baja,Familia,A Pie,Ruta Carrer Russafa - la Llotja
25997,+45,Otro,1.5,Historica,1-50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
25998,0-18,Mujer,3.5,Literaria,+50 Euros,Baja,Pareja,A Pie,Contes Blasco Ibañez – Ruta 1
25999,0-18,Otro,7.5,Literaria,+50 Euros,Baja,Amigos,A Pie,Contes Blasco Ibañez – Ruta 1
26000,35-45,Mujer,1.5,Literaria,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26001,0-18,Otro,3.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
26002,0-18,Hombre,3.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26003,35-45,Hombre,3.5,Literaria,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
26004,18-35,Mujer,7.5,Turistica,1-50 Euros,Alta,Familia,A Pie,Ruta pel Centre Històric
26005,18-35,Otro,3.5,Patrimonio,Gratis,Baja,Amigos,Bicicleta,Ruta Cultural Anell Ciclista
26006,0-18,Hombre,7.5,Historica,+50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
26007,+45,Mujer,7.5,Patrimonio,Gratis,Baja,Solo,A Pie,Ruta Carrer Russafa - la Llotja
26008,0-18,Otro,7.5,Historica,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26009,+45,Hombre,1.5,Turistica,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26010,0-18,Hombre,3.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Torres de Quart - Temple
26011,+45,Otro,3.5,Patrimonio,+50 Euros,Baja,Familia,Bicicleta,Torres de Quart - Temple
26012,+45,Otro,1.5,Patrimonio,Gratis,Alta,Pareja,A Pie,Glorieta-Santa Catalina
26013,+45,Hombre,1.5,Literaria,+50 Euros,Baja,Solo,A Pie,Entre Naranjos
26014,0-18,Otro,7.5,Patrimonio,1-50 Euros,Baja,Familia,Bicicleta,Ruta Carrer Russafa - la Llotja
26015,+45,Otro,3.5,Turistica,Gratis,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
26016,+45,Otro,1.5,Literaria,Gratis,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
26017,18-35,Otro,7.5,Turistica,Gratis,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
26018,18-35,Mujer,7.5,Patrimonio,Gratis,Alta,Amigos,A Pie,Jardins del Reial - Glorieta
26019,+45,Mujer,5.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26020,0-18,Hombre,7.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Ruta Carrer Russafa - la Llotja
26021,+45,Otro,1.5,Patrimonio,+50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
26022,+45,Mujer,5.5,Historica,Gratis,Baja,Familia,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
26023,35-45,Mujer,3.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26024,0-18,Hombre,7.5,Patrimonio,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
26025,18-35,Hombre,5.5,Historica,Gratis,Baja,Familia,Bicicleta,Arbres monumentals i singulars
26026,18-35,Otro,7.5,Literaria,+50 Euros,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
26027,18-35,Mujer,1.5,Literaria,1-50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
26028,+45,Mujer,3.5,Historica,Gratis,Alta,Pareja,A Pie,Trinitat - L'Almodí
26029,+45,Hombre,3.5,Historica,+50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26030,18-35,Mujer,1.5,Turistica,Gratis,Baja,Solo,A Pie,Arbres: Un viatge pel Mediterrani
26031,18-35,Hombre,5.5,Turistica,Gratis,Baja,Solo,Bicicleta,Ruta Cultural Anell Ciclista
26032,35-45,Otro,1.5,Historica,+50 Euros,Alta,Pareja,A Pie,Trinitat - L'Almodí
26033,18-35,Mujer,1.5,Turistica,1-50 Euros,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
26034,+45,Otro,5.5,Literaria,1-50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
26035,0-18,Hombre,3.5,Turistica,1-50 Euros,Baja,Amigos,A Pie,Arbres: La volta al món
26036,35-45,Hombre,3.5,Literaria,Gratis,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26037,35-45,Hombre,1.5,Turistica,+50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26038,18-35,Mujer,7.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta Cultural Anell Ciclista
26039,0-18,Mujer,3.5,Historica,1-50 Euros,Alta,Pareja,A Pie,Glorieta-Santa Catalina
26040,0-18,Mujer,1.5,Literaria,+50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26041,0-18,Otro,1.5,Literaria,Gratis,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
26042,+45,Mujer,1.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26043,+45,Otro,1.5,Literaria,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26044,+45,Hombre,5.5,Literaria,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26045,18-35,Mujer,1.5,Patrimonio,Gratis,Baja,Solo,A Pie,Serrans - Palau de la Generalitat
26046,+45,Hombre,3.5,Literaria,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
26047,18-35,Hombre,5.5,Turistica,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
26048,0-18,Mujer,7.5,Turistica,1-50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
26049,18-35,Hombre,7.5,Turistica,+50 Euros,Baja,Amigos,A Pie,Arbres: Els indians
26050,0-18,Otro,1.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26051,35-45,Mujer,3.5,Patrimonio,1-50 Euros,Baja,Solo,A Pie,Torres de Quart - Temple
26052,+45,Mujer,1.5,Historica,+50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26053,0-18,Otro,7.5,Patrimonio,Gratis,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26054,18-35,Mujer,7.5,Literaria,+50 Euros,Baja,Amigos,Bicicleta,Arbres monumentals i singulars
26055,18-35,Hombre,1.5,Literaria,+50 Euros,Baja,Solo,Bicicleta,Arbres monumentals i singulars
26056,35-45,Hombre,7.5,Patrimonio,Gratis,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
26057,35-45,Mujer,3.5,Historica,Gratis,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26058,18-35,Mujer,3.5,Patrimonio,+50 Euros,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
26059,+45,Mujer,1.5,Patrimonio,Gratis,Alta,Amigos,A Pie,Trinitat - L'Almodí
26060,0-18,Hombre,5.5,Literaria,Gratis,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
26061,18-35,Otro,1.5,Historica,1-50 Euros,Alta,Pareja,A Pie,Ruta de la Seda
26062,0-18,Hombre,1.5,Patrimonio,Gratis,Alta,Familia,A Pie,Glorieta-Santa Catalina
26063,0-18,Otro,1.5,Historica,1-50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
26064,35-45,Otro,5.5,Literaria,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
26065,35-45,Mujer,1.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Sant Agustí - Portal Nou
26066,18-35,Mujer,3.5,Patrimonio,Gratis,Alta,Familia,A Pie,Sant Agustí – Pont de Fusta
26067,0-18,Otro,7.5,Patrimonio,+50 Euros,Baja,Solo,Bicicleta,Ruta Carrer Russafa - la Llotja
26068,+45,Hombre,3.5,Turistica,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
26069,0-18,Mujer,3.5,Patrimonio,Gratis,Baja,Solo,Bicicleta,Torres de Quart - Temple
26070,18-35,Mujer,1.5,Historica,Gratis,Alta,Familia,A Pie,Ruta de la Seda
26071,+45,Mujer,5.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26072,0-18,Otro,3.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
26073,0-18,Mujer,7.5,Historica,1-50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26074,35-45,Mujer,7.5,Turistica,1-50 Euros,Baja,Amigos,A Pie,Arbres: La volta al món
26075,+45,Mujer,5.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26076,18-35,Mujer,5.5,Patrimonio,+50 Euros,Baja,Pareja,A Pie,Serrans - Palau de la Generalitat
26077,+45,Otro,5.5,Patrimonio,+50 Euros,Alta,Familia,Bicicleta,Trinitat - L'Almodí
26078,35-45,Mujer,3.5,Historica,Gratis,Alta,Amigos,A Pie,Trinitat - L'Almodí
26079,35-45,Mujer,3.5,Turistica,Gratis,Alta,Amigos,A Pie,Trinitat - L'Almodí
26080,+45,Mujer,5.5,Turistica,1-50 Euros,Baja,Solo,A Pie,Arbres: La volta al món
26081,18-35,Otro,1.5,Literaria,Gratis,Baja,Pareja,Bicicleta,Arbres monumentals i singulars
26082,+45,Otro,7.5,Turistica,1-50 Euros,Alta,Pareja,Bicicleta,Trinitat - L'Almodí
26083,35-45,Hombre,5.5,Turistica,Gratis,Alta,Solo,A Pie,Trinitat - L'Almodí
26084,0-18,Otro,3.5,Historica,1-50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
26085,18-35,Otro,1.5,Literaria,1-50 Euros,Alta,Amigos,A Pie,No hay ruta
26086,0-18,Mujer,5.5,Literaria,1-50 Euros,Baja,Pareja,A Pie,Contes Blasco Ibañez – Ruta 1
26087,+45,Otro,5.5,Historica,+50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26088,+45,Otro,3.5,Turistica,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
26089,35-45,Mujer,5.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
26090,+45,Mujer,5.5,Historica,Gratis,Alta,Familia,A Pie,Glorieta-Santa Catalina
26091,35-45,Hombre,7.5,Turistica,+50 Euros,Alta,Familia,A Pie,Glorieta-Santa Catalina
26092,35-45,Otro,7.5,Patrimonio,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
26093,0-18,Hombre,1.5,Patrimonio,1-50 Euros,Baja,Solo,Bicicleta,Sant Agustí - Portal Nou
26094,0-18,Mujer,5.5,Patrimonio,+50 Euros,Alta,Pareja,A Pie,Glorieta-Santa Catalina
26095,18-35,Mujer,7.5,Patrimonio,Gratis,Baja,Solo,A Pie,Serrans - Palau de la Generalitat
26096,18-35,Mujer,3.5,Literaria,Gratis,Alta,Pareja,Bicicleta,Ruta València amb bicicleta
26097,0-18,Mujer,1.5,Literaria,1-50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26098,35-45,Mujer,5.5,Turistica,Gratis,Baja,Solo,Bicicleta,Arbres: La volta al món
26099,+45,Otro,7.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
26100,18-35,Hombre,7.5,Patrimonio,Gratis,Alta,Familia,A Pie,Sant Agustí – Pont de Fusta
26101,+45,Hombre,3.5,Historica,Gratis,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26102,+45,Hombre,5.5,Literaria,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
26103,+45,Otro,3.5,Turistica,Gratis,Alta,Familia,A Pie,Trinitat - L'Almodí
26104,+45,Mujer,1.5,Patrimonio,Gratis,Baja,Solo,Bicicleta,Sant Agustí - Portal Nou
26105,0-18,Hombre,5.5,Turistica,1-50 Euros,Baja,Solo,Bicicleta,Arbres: La volta al món
26106,35-45,Hombre,3.5,Patrimonio,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
26107,+45,Otro,5.5,Historica,1-50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26108,+45,Otro,3.5,Patrimonio,+50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
26109,35-45,Otro,1.5,Patrimonio,1-50 Euros,Baja,Amigos,Bicicleta,Sant Agustí - Portal Nou
26110,0-18,Otro,5.5,Turistica,Gratis,Alta,Pareja,A Pie,Glorieta-Santa Catalina
26111,+45,Hombre,7.5,Historica,Gratis,Alta,Solo,Bicicleta,Trinitat - L'Almodí
26112,18-35,Otro,5.5,Historica,+50 Euros,Baja,Amigos,A Pie,Ruta Valencia en la Memòria
26113,18-35,Otro,7.5,Literaria,Gratis,Alta,Familia,Bicicleta,Ruta València amb bicicleta
26114,35-45,Otro,1.5,Historica,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
26115,+45,Otro,5.5,Literaria,+50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
26116,+45,Mujer,7.5,Historica,Gratis,Alta,Pareja,A Pie,Trinitat - L'Almodí
26117,35-45,Hombre,7.5,Turistica,1-50 Euros,Baja,Familia,A Pie,Arbres: La volta al món
26118,35-45,Mujer,3.5,Historica,+50 Euros,Alta,Solo,A Pie,Trinitat - L'Almodí
26119,0-18,Mujer,5.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26120,18-35,Hombre,7.5,Historica,1-50 Euros,Baja,Pareja,A Pie,Ruta Valencia en la Memòria
26121,35-45,Mujer,7.5,Patrimonio,1-50 Euros,Baja,Pareja,Bicicleta,Ruta Carrer Russafa - la Llotja
26122,+45,Otro,1.5,Literaria,Gratis,Baja,Amigos,A Pie,Entre Naranjos
26123,0-18,Hombre,7.5,Historica,1-50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
26124,0-18,Mujer,5.5,Patrimonio,1-50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
26125,35-45,Hombre,3.5,Literaria,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26126,0-18,Mujer,5.5,Literaria,Gratis,Baja,Familia,Bicicleta,Entre Naranjos
26127,18-35,Otro,5.5,Literaria,+50 Euros,Baja,Familia,Bicicleta,Ruta Cultural Anell Ciclista
26128,35-45,Otro,7.5,Historica,1-50 Euros,Baja,Familia,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26129,0-18,Mujer,7.5,Patrimonio,1-50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26130,35-45,Mujer,1.5,Patrimonio,+50 Euros,Baja,Pareja,Bicicleta,Sant Agustí - Portal Nou
26131,35-45,Hombre,5.5,Historica,Gratis,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26132,35-45,Hombre,7.5,Historica,+50 Euros,Alta,Amigos,Bicicleta,Glorieta-Santa Catalina
26133,+45,Hombre,7.5,Historica,1-50 Euros,Alta,Familia,A Pie,Trinitat - L'Almodí
26134,18-35,Hombre,5.5,Patrimonio,1-50 Euros,Baja,Solo,Bicicleta,Arbres monumentals i singulars
26135,18-35,Mujer,1.5,Patrimonio,Gratis,Baja,Pareja,Bicicleta,Ruta Cultural Anell Ciclista
26136,18-35,Otro,7.5,Turistica,1-50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
26137,18-35,Hombre,1.5,Turistica,Gratis,Alta,Familia,A Pie,Ruta pel Centre Històric
26138,0-18,Hombre,1.5,Historica,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26139,35-45,Otro,3.5,Patrimonio,Gratis,Baja,Familia,Bicicleta,Torres de Quart - Temple
26140,18-35,Hombre,7.5,Historica,1-50 Euros,Alta,Amigos,Bicicleta,Ruta València amb bicicleta
26141,18-35,Hombre,1.5,Turistica,+50 Euros,Alta,Solo,A Pie,Ruta pel Centre Històric
26142,+45,Mujer,1.5,Literaria,+50 Euros,Alta,Solo,Bicicleta,Glorieta-Santa Catalina
26143,0-18,Mujer,5.5,Historica,+50 Euros,Baja,Amigos,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26144,35-45,Otro,3.5,Patrimonio,1-50 Euros,Baja,Familia,A Pie,Torres de Quart - Temple
26145,0-18,Hombre,3.5,Patrimonio,Gratis,Baja,Solo,Bicicleta,Torres de Quart - Temple
26146,+45,Mujer,7.5,Patrimonio,1-50 Euros,Baja,Amigos,A Pie,Ruta Carrer Russafa - la Llotja
26147,18-35,Mujer,1.5,Historica,+50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
26148,0-18,Mujer,3.5,Patrimonio,1-50 Euros,Alta,Amigos,A Pie,Trinitat - L'Almodí
26149,0-18,Hombre,5.5,Literaria,Gratis,Baja,Familia,A Pie,Entre Naranjos
26150,18-35,Otro,3.5,Historica,+50 Euros,Baja,Solo,A Pie,Ruta Valencia en la Memòria
26151,0-18,Mujer,1.5,Literaria,+50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
26152,18-35,Hombre,7.5,Turistica,1-50 Euros,Alta,Familia,A Pie,Ruta pel Centre Històric
26153,0-18,Hombre,7.5,Turistica,+50 Euros,Alta,Amigos,A Pie,Glorieta-Santa Catalina
26154,+45,Hombre,3.5,Literaria,Gratis,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
26155,+45,Otro,3.5,Literaria,1-50 Euros,Baja,Familia,A Pie,Entre Naranjos
26156,18-35,Mujer,3.5,Turistica,1-50 Euros,Alta,Familia,Bicicleta,Ruta València amb bicicleta
26157,+45,Otro,1.5,Patrimonio,Gratis,Baja,Amigos,A Pie,Sant Agustí - Portal Nou
26158,18-35,Otro,1.5,Literaria,+50 Euros,Alta,Solo,A Pie,No hay ruta
26159,0-18,Hombre,1.5,Literaria,Gratis,Baja,Solo,A Pie,Contes Blasco Ibañez – Ruta 1
26160,+45,Mujer,1.5,Literaria,1-50 Euros,Baja,Solo,A Pie,Entre Naranjos
26161,0-18,Otro,5.5,Literaria,1-50 Euros,Baja,Solo,Bicicleta,Entre Naranjos
26162,18-35,Otro,7.5,Historica,Gratis,Alta,Pareja,A Pie,Ruta de la Seda
26163,0-18,Mujer,5.5,Literaria,1-50 Euros,Alta,Solo,A Pie,Glorieta-Santa Catalina
26164,0-18,Otro,5.5,Historica,+50 Euros,Baja,Solo,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26165,+45,Otro,5.5,Patrimonio,1-50 Euros,Baja,Solo,A Pie,Ruta Carrer Russafa - la Llotja
26166,18-35,Hombre,1.5,Literaria,Gratis,Alta,Amigos,A Pie,No hay ruta
26167,0-18,Otro,1.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
26168,0-18,Otro,3.5,Historica,Gratis,Baja,Pareja,Bicicleta,Ruta dels Pecats a l'entorn del Mercat Central
26169,35-45,Mujer,5.5,Turistica,+50 Euros,Baja,Amigos,Bicicleta,Arbres: La volta al món
26170,35-45,Otro,3.5,Historica,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
26171,0-18,Otro,3.5,Patrimonio,1-50 Euros,Baja,Pareja,A Pie,Torres de Quart - Temple
26172,35-45,Hombre,3.5,Patrimonio,1-50 Euros,Baja,Familia,Bicicleta,Torres de Quart - Temple
26173,18-35,Otro,1.5,Turistica,Gratis,Baja,Familia,A Pie,Arbres: Els indians
26174,18-35,Mujer,5.5,Historica,1-50 Euros,Alta,Solo,Bicicleta,Ruta València amb bicicleta
26175,+45,Hombre,3.5,Turistica,+50 Euros,Baja,Familia,Bicicleta,Arbres: La volta al món
26176,35-45,Hombre,5.5,Patrimonio,Gratis,Baja,Pareja,A Pie,Ruta Carrer Russafa - la Llotja
26177,+45,Hombre,1.5,Patrimonio,+50 Euros,Baja,Familia,Bicicleta,Sant Agustí - Portal Nou
26178,+45,Mujer,1.5,Historica,1-50 Euros,Alta,Pareja,Bicicleta,Glorieta-Santa Catalina
26179,18-35,Otro,5.5,Historica,Gratis,Baja,Amigos,A Pie,Ruta Valencia en la Memòria
26180,0-18,Mujer,3.5,Patrimonio,1-50 Euros,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
26181,18-35,Mujer,7.5,Historica,+50 Euros,Alta,Amigos,A Pie,Ruta de la Seda
26182,0-18,Hombre,5.5,Turistica,Gratis,Baja,Pareja,A Pie,Arbres: La volta al món
26183,+45,Mujer,3.5,Historica,Gratis,Alta,Amigos,Bicicleta,Trinitat - L'Almodí
26184,+45,Mujer,3.5,Historica,+50 Euros,Baja,Pareja,A Pie,Ruta dels Pecats a l'entorn del Mercat Central
26185,0-18,Otro,3.5,Literaria,1-50 Euros,Alta,Familia,Bicicleta,Glorieta-Santa Catalina
26186,0-18,Hombre,5.5,Turistica,Gratis,Alta,Solo,A Pie,Glorieta-Santa Catalina
26187,0-18,Otro,7.5,Patrimonio,1-50 Euros,Baja,Familia,A Pie,Ruta Carrer Russafa - la Llotja
26188,18-35,Otro,7.5,Turistica,Gratis,Baja,Pareja,A Pie,Arbres: Un viatge pel Mediterrani
26189,35-45,Hombre,7.5,Historica,1-50 Euros,Alta,Solo,Bicicleta,Trinitat - L'Almodí
26190,18-35,Otro,7.5,Literaria,+50 Euros,Baja,Familia,A Pie,La barraca
26191,35-45,Mujer,3.5,Literaria,Gratis,Baja,Familia,A Pie,Contes Blasco Ibañez – Ruta 1
26192,0-18,Mujer,3.5,Patrimonio,+50 Euros,Baja,Solo,A Pie,Torres de Quart - Temple
26193,18-35,Hombre,7.5,Historica,+50 Euros,Alta,Solo,A Pie,Ruta recinte enmurallat d'època islàmica
